"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"RPAIN",0.19040104191228,6.43046789035546,0.801193704569393,0.426669835776877,0.958396272530637,-5.49051144620157,"","non"
"HDDC3",-0.198991662476478,5.43120286338975,-0.736643700927387,0.464653680282827,0.96204345855283,-5.49067158828381,"","non"
"CNEP1R1",0.246568910309828,5.26273264153548,0.867936861482576,0.389421762938528,0.945678966707414,-5.49076751274485,"","non"
"BCAS2",-0.165944983306376,6.08486970993931,-0.755058189928839,0.453624633959727,0.960948407097602,-5.49085262026175,"","non"
"PPM1A",-0.186127287070716,5.92632730691143,-0.868921807766828,0.388887760202423,0.945678966707414,-5.4908812261136,"","non"
"RHOJ",-0.189172714596689,5.26287684678111,-0.672279776141118,0.504385597558875,0.967696281912481,-5.49098781283994,"","non"
"EPHA2",0.232021067348983,4.98618695775834,0.711362183092288,0.480042778818642,0.962988538101205,-5.49102770432433,"","non"
"LOXL2",-0.257347026699271,5.21174951697022,-0.757768406669733,0.452014319573937,0.960948407097602,-5.49108257839749,"","non"
"UBE2G1",-0.177906285024949,5.8467363423682,-0.920322637272817,0.361659306339975,0.940551471474092,-5.49120752582207,"","non"
"RAB30",0.168364314845192,5.57136528474986,0.654694968694767,0.515553270914907,0.969928554177817,-5.49149839866634,"","non"
"CAPN2",-0.349156652641818,7.07778459898543,-0.759707519147808,0.450864211557457,0.960948407097602,-5.49152232506135,"","non"
"BICD2",0.236877935166996,5.82444621204625,0.922038149701176,0.360772256418658,0.940551471474092,-5.49157927991427,"","non"
"CDC14A",-0.262932966566591,4.84168117566596,-0.714248878878999,0.478271275147791,0.962070103622117,-5.49182938989401,"","non"
"PITPNM1",0.285224370704316,5.13233324350667,0.892633164979509,0.376171066418849,0.942887715774942,-5.49204172637951,"","non"
