"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"C1orf43",0.446432462369532,6.7062861182944,1.57587298250492,0.121184029559221,0.445155778976162,-4.77175076746632,"","non"
"THAP8",-0.288642859536143,4.88681055224747,-1.66234324328348,0.10252478019976,0.418085082693753,-4.77176917802703,"","non"
"ZNF425",-0.398223664137319,5.42171913930345,-1.66280826191449,0.102431180252351,0.418085082693753,-4.77183569587939,"","non"
"VDR",-0.475246501852041,4.70467055093037,-1.68874348944152,0.0973206866084888,0.409150584381585,-4.77226031316197,"","non"
"EBLN2",-0.383722527191939,5.28305838861872,-1.65588660647672,0.103831637614348,0.419635150246726,-4.7732616910812,"","non"
"H1-6",-0.545074367254918,5.01019027519861,-1.69220909197667,0.096653960055221,0.408345780790763,-4.77342828327749,"","non"
"FHL2",-0.37701246642282,5.13612557660073,-1.68467756160037,0.098107725652057,0.411119468185776,-4.77370219358382,"","non"
"LRRC57",-0.34974619766659,5.13328221846409,-1.67653637021512,0.0996993416190409,0.413356022861595,-4.77453659304419,"","non"
"DKC1",0.294605714065019,5.5885283935599,1.66691293523299,0.101608014495817,0.416319987779713,-4.77463087331677,"","non"
"MIF4GD",-0.361168188425269,5.45718056463459,-1.65793936308819,0.103414679402044,0.419086268530084,-4.77466503338456,"","non"
"PSEN2",-0.25050474747629,5.46043643683065,-1.64019612146621,0.107064314092951,0.424423340680146,-4.77508771112109,"","non"
"SLITRK6",-0.508913473591385,5.03151668005338,-1.68706270715435,0.0976454024305172,0.410272613291859,-4.77522827937425,"","non"
"CDKN2AIP",0.305983404970696,5.0885689595397,1.66748325483626,0.10149407073012,0.416093432415391,-4.77528206011528,"","non"
"PLA2G7",-0.548241153292962,5.03977008995611,-1.70285283595467,0.0946297513528346,0.405282686974153,-4.7756538654449,"","non"
"TLR5",-0.31804426947191,5.06549860823571,-1.66901179209194,0.101189201748142,0.415710116340778,-4.77584001994776,"","non"
"BET1L",-0.274902897528079,5.77066635485359,-1.64386001848611,0.106302195044314,0.423203616175322,-4.77611982888389,"","non"
"CD80",-0.4092299583951,5.12286833483838,-1.66810557234873,0.101369857851764,0.41595094739169,-4.77637869123331,"","non"
"WRAP53",-0.32175155255842,5.12012611333393,-1.68439977639958,0.0981616868010137,0.411224143495596,-4.77669952694812,"","non"
"COPRS",0.191364787586532,5.89174875449722,1.61607624012571,0.112193295002093,0.431880266626344,-4.77706536652082,"","non"
"PRR5L",-0.331745168813621,5.3197088505088,-1.64841892828157,0.105360094005855,0.42165691472735,-4.77718586876572,"","non"
"MEGF9",-0.301534729426216,6.12136162681345,-1.61254772294816,0.11296007695547,0.433186630248964,-4.77839535482867,"","non"
"ARRDC3",0.309536808737271,6.33139483346231,1.62292733399645,0.110716551665072,0.42990478852726,-4.77844667232645,"","non"
"KIAA0586",0.387931634813945,5.1538397031205,1.65851608880687,0.103297781063611,0.419086268530084,-4.77894962752069,"","non"
